Link,Reviewer,Rating,Title,Review
https://ca.trustpilot.com/reviews/5f0a10d63f06f202a45b6975,Jessica Curcio,1 star: Bad,"DO NOT USE!! Change your order without your approval, terrible communication and misuse of funds","As convenient as it is to use Instacart, this was the last time I will ever be using them, and I highly recommend others to avoid them as well. They misuse your funds, lack transparency about what happens once you place an order, make unauthorized charges and item changes, upcharge you, and make weight adjustments without your consent.No one has been straightforward about my inquiries whether it's normal for them to make replacements/increase the amount of an item so they can charge you more without the your consent, since this happened to me on 2 different items on my last order, or if this was simply a mistake on the shopper's part. They literally are ignoring my question so are clearly hiding something. I have no trust in this company to not take my money and do whatever they want as they have ZERO accountability for their actions and do not respect their customers. After 4 emails from them and 3 requests for supervisor contact, all I've received are pointless, superficial emails with regular agents throwing money at me. This company should not be in business for how dishonest they are and how they try to cheat their customers, especially during a global pandemic."
https://ca.trustpilot.com/reviews/5f09ecd73f06f20a9c9b07d8,Claudia,1 star: Bad,Don't bother,I've signed up and signed in twice bc they supposedly had what I was looking for.  Then suddenly they didn't.  Waste of time.
https://ca.trustpilot.com/reviews/5f09cfbc3f06f20a9c9af3b0,durk,1 star: Bad,5 hours for 3 items,
https://ca.trustpilot.com/reviews/5f08d00d3f06f20a9c9a7508,RemnantGirl lit,1 star: Bad,THIS WAS AN EXPERIENCE FROM THE PIT OF…,THIS WAS AN EXPERIENCE FROM THE PIT OF HELL.I FEEL ROBBED. I BOUGHT $80 WORTH OF ITEMS AND WAS CHARGED $200. THE PERSONAL SHOPPER WAS TOO FAT AND LETHARGIC TO LOOK FOR MY ITEMS SO SHE JUST SAID SHE COUDNT FIND IT. SHE HAD NO RECEIPT AND GAVE ME SOMEBODY ELSE'S CREDIT CARD INFORMATION AND TO TOP THINGS OFF SHE SWORE AT ME AND TOLD ME TO GET AWAY FROM HER CAR AFTER I BEGAN LOOKING FOR THE RECEIPTS SHE SAID THE CASHIER PUT IN THE BAG. I COMPLAINED TO CUSTOMER SERVICE AND THEY ACTED AS THOUGH THEY DIDN'T CARE AS WELL.
https://ca.trustpilot.com/reviews/5f08ba083f06f20a9c9a6364,Plague Nation,1 star: Bad,Horrible experience over charged filed…,"Horrible experience over charged filed complaint about the over charge when its 4 items... Two 12 packs of signature grape soda for my daughters up coming birthday which was 2 12packs for 5 dollars plus .10 deposit per can so 7.40, some napkins 4.59 for bounty napkins 200 count, and paper plates 4.59 dixie heavy duty 8 1/2 inch 48 x48 count.My total should have been roughly 16.58 before the fees I paid a lil over 50 bucks if this isn't rectified I smell class action their ripping people off and technically price gouging which is illegal.I'm legally disabled my kidneys spasm against my spine when they do I loose function of my legs I cannot drive or walk safely I thought this was a better option...turns out I was wrong.....Filed a BBB complaint and also a consumer complaint with the FTC and the State Attorney Generals Office. Never again people band together start filing BBB FTC and State Attorney General complaints together we can get this nonsense stopped."
https://ca.trustpilot.com/reviews/5f08b4973f06f202a45aabb1,Mary Grace Libo-on,1 star: Bad,I will never use this ever again,I will never ever use this one again. They overcharged my credit card and they promised they will return my money back but it is more than a month now I have not receive any response from them. They ripped me off big time!
https://ca.trustpilot.com/reviews/5f089f8b3f06f202a45a996c,Julie Morton,1 star: Bad,no eggs I had 10 items I ordered eggs…,no eggs I had 10 items I ordered eggs received no eggs on the shopper's end says she found eggs then items were thrown on the ground sour cream was dented never again I have just annoyed myself
https://ca.trustpilot.com/reviews/5f0888c83f06f20a9c9a35a9,Denny,1 star: Bad,A class action lawsuit waiting to happen,"I wish you had ""zero"" or ""negative"" stars, since criminal outfits like Instacart deserve them.Others have complained about unauthorized charges, & I've had the same problem.  I will be contacting my attorney re a class action suit since what they are doing is clearly illegal.  There are many other problems too.  They quite obviously do not care who they hire to deliver, and quite frankly I do not wish to be on some homie's hit list. There are some scary people who shouldn't even have a license to drive, but here they are, delivering orders that ALWAYS have mistakes. Plus it seems they go out of their way to pick the worst looking produce. You know, I'm ""privileged,"" so I deserve their abuse.Finally, their ""customer service"" reps are belligerent sods -- again hand-picked by Instacart corporation to be their winged monkeys.Please do avoid -- there are so many other choices that don't involve your personal safety at worst or loss of money at the least."
https://ca.trustpilot.com/reviews/5f07e78c3f06f20a9c99a9ff,Carol Trottier-Dumeah,1 star: Bad,Worst Customer Service Ever!!!,"Don't get me wrong this has nothing to do with the shoppers themselves. The issue is with corporate.I have used Instacart a few times now but this last time on June 30th they rubbed me the wrong way and I WILL NOT use them again.When I do my orders I always leave a tip for the shoppers/drivers, normally 15 or 20% depending on how large the order is. Well, this time I placed an order that totaled $72.94 so I included a tip of $10.94 which is 15%. When I looked at my credit card charges online there was an additional charge of $3.65 from Instacart which I did not authorize.When I contacted (the worst) customer service department I've ever dealt with they gave me this scripted answer about how ""We like to make ordering easier for you, so tips automatically default to 5% or the percentage you chose for your most recent order."" For some reason, they can't seem to comprehend that I had already left a 15% tip when I checked out even though I attached a copy of my order summary clearly showing the tip amount.Now I am fighting with them to get my $3.65 back which I realize in the big scheme of things is not a lot of money but the point is ""I DID NOT AUTHORIZE THE ADDITIONAL CHARGE"".If they think ignoring me will make me go away, then they better think again. The fight has only just begun and they picked a fight with the wrong woman."
https://ca.trustpilot.com/reviews/5f07de863f06f202a459f406,Heidi W.,1 star: Bad,What the H--- is going on with INSTABAD…,"What the H--- is going on with INSTABAD  and RALPHS. INSTACART is INSTABAD!   I have tried there service 2 x'S NOW.  AND BOTH TIMES THEY SUCK.  I have a disabled spouse at home, so hard to get out to get groceries more times then not.  So I go on the website and ordered a weeks worth of food, (Ordered there 2 hour delivery. )  They called said"" we are going to be late with your order"" . ( and we are talking well past the 2 hours)  What ?  Late?  but I paid for 2 hour delivery for a reason.   And then .... I waited and waited and it never came.  I gave it another try and went with there pick up option .  Sucks even worse.  I took the last available time they had  the 8-9 pm.  They waited until 9 pm to call me on that one, to tell me they just wont be delivering my order.  No reason just because.   I'M TELLING YOU RIGHT HERE RIGHT NOW, DON'T USE INSTABAD INSTACART .  THEY DON'T CARE NOR TAKE PRIDE IN THERE JOB.  THEY WILL TAKE YOUR ORDER, SEND YOU MESSAGES IT'S ON IT'S WAY.  AND THEN MAYBE CALL YOU MAYBE NOT TO TELL YOU THEY JUST DON'T FEEL LIKE DELIVERING TODAY ."
https://ca.trustpilot.com/reviews/5f0774123f06f20a9c997c69,Brenda Jensen,1 star: Bad,I used Instacart for the first time…,"I used Instacart for the first time last week.  The 'ordering process seemed straightforward.  I ordered 79 items in total.They got 3 of them right.  I was so appalled by what I received that I immediately filed a complaint.  I was told that someone would reach out to me within 24 hours. It's been a week.  Nothing except an email stating that my ""issue"" had been resolved.  Huh?Not only is their service ridiculously expensive, it's horrible, and their customer service is useless, apparently.  My total was about $230.  Of that, approximately $45 was for various charges.  Sale prices didn't appear to be honored.  In all, I paid approximately $70 for the 'convenience' of having the wrong groceries delivered to my door.I have a compromised immune system, so I'd hoped this service would be a godsend.  It's not.  Since my experience, I've spoken with dozens of folks who've had similar issues...I really wish I had read the reviews PRIOR to using them.  Expensive lesson!  I hope this review prevents at least one person from making the same mistake!"
https://ca.trustpilot.com/reviews/5f075f0c3f06f20a9c99696c,Grease Monkey,1 star: Bad,Atrocious Horrendous Terrible Nonsense…,"Absolutely atrocious horrendous experience so far. It's been about 12 weeks for a background check and I still get the BACKGROUND CHECK IN PROGRESS nonsense. The help desk chat platform is beyond useless and the people working those texts do not help at all and give zero information about everything. All I get is let me check the system or you need to wait for an email and it reply to it immediately, yet the email never arrives. No I will not be waiting another two weeks for an email that I'm suppose to reply to immediately that will never be sent in the first place. Lies, deception, and terrible recruiting strategies for sure lay within this company. The reviews at the Play store are enough for me to say STOP NO DONT waste your time. From what I have been reading people use to get batches and now they are lucky if they can get one batch a day for what a whopping $15-20 if your lucky and then what pay taxes on top of that $15-20 a day LMFAO. Walk away with $10 if youre lucky. How is this even legal for a company to hassle this many people across the continent? Ya no thanks Instacart. I'm gonna make a YouTube video of me burning my Instacart shopping card FYI. Enjoy!"
https://ca.trustpilot.com/reviews/5f075cb73f06f202a459b2a2,Robert Tanaka,1 star: Bad,Instacart dishonest with trial period,"Instacart advertised trial period for 2 weeks \ $99.  Wife signed up to give it a try.  The got 2 orders with poor substitutions without calling us.  So we spent more time just trying to not get charged for stuff we didnt want.  Plus the App would get confused with how much the cart was etc.  So, we decided it was not worth the purchase and tried to cancel after 4 days.  Low and behold the small writing says you can cancel in 2 weeks if you have not used the service.  Oh well.  Just another dishonest business in America.  what a shame."
https://ca.trustpilot.com/reviews/5f0727ef3f06f202a45974c7,Tom Murphy,1 star: Bad,Non-Existent Customer Service,"This review has nothing to do with the shoppers. OK, COVID is a problem getting through to Instacart by phone (understandable). As a matter of fact, you can't. The only way to contact them is through an internal message to them sent from your account.  If there is a problem with the charge itself, the only way to do this is to press ""other"", if the issue has nothing to do with missing items etc.(All my items were accounted for this week). I also enrolled in their ""Free Delivery trial"". It gives you free delivery for 14 days, at which time you can cancel or continue with a subscription. My final tally (including free delivery) with tax was $261 and change. They list it as ""item total"" and then the tip I added on. That is the entire tally--just the 2 lines for Item Total and Tip. The item total perfectly matched the total on the printed receipt the store gave to the shopper (which I have in my possession) .  All the other surcharges, delivery fees were waived, and not even listed as line items for this order on the Instacart website.. I checked on the total 2 minutes later, and the bill jumped $30 ! It said the same exact format as the prior (correct) tally:  ""Item total"" plus tip, delivery waived. Somehow, their system jumped the total by $30, which was an obvious system issue on their part. When I contacted them, the pop up says ""An agent will contact you shortly"". Well, they don't !! I had a similar situation 6 weeks ago with them when there was a problem with not getting credited for a BOGO item..I sent them a note through the system (because phoning doesn't work) and they never contacted me ! All you can do, is have your credit card put the amount in dispute. All in all, their customer service sucks, (it's non-existent) and it isn't worth the hassle to use their service. Make sure you pay attention to your receipt vs what they charge you!!!"
https://ca.trustpilot.com/reviews/5f06826f3f06f20a94dc8582,Stella Zhang,1 star: Bad,They are cheaters! and they cheat your money for sure.,"Don't use Instacart! They are cheaters! and They cheat your money for sure. Back to March 2020, myself tried their services, they delivered the food, however, I found they over charged me right away! The money they took from my credit card $10 more than the total of grocery receipt +services fee+ tips. I tried to contact them many times, but they won’t answer your call or reply your email. I told my friend, so my friend checked her transactions with Instacart, and found the same problem! She didn’t even realize this issue before I told her. Hence I know they are doing this in purpose, because nobody would sue them for 10-20 dollars, and many people won’t even notice. This is quite evil."
https://ca.trustpilot.com/reviews/5f0629ac3f06f20a94dc6085,Maryanne Patton,1 star: Bad,Too many wrong items bought too many…,Too many wrong items bought too many times. I am dumping Instacart
https://ca.trustpilot.com/reviews/5f0623b43f06f20658d5d46b,Pat,1 star: Bad,NO MASK       SHOPPED FOR 2 PEOPLE,SHOPPER ASKED QUESTION AT 10:01 AM.  FINALLY AT NOON I ASKED IF HE WAS ON HIS WAY.  HE RESPONDED YEA.   WHEN HE CAME HE DID NOT HAVE A MASK.  WE SHOPPED INSTACART TO BE PROTECTED.  I ASKED WHAT TOOK SO LONG AND HE SAID THEY GAVE ME TWO ORDERS AND YOURS WAS BIG AND THEY SHOULD NOT HAVE GIVEN ME TWO ORDERS.  I AM PARTICULARLY UPSET WE HAD TO GO THROUGH BOXES WITH HIM OVER ME AND NO MASK.
https://ca.trustpilot.com/reviews/5f05f2d73f06f20658d5a288,Leanne Bishop,1 star: Bad,brought the wrong stuff,"brought the wrong stuff.  then the next order, they refuse to get certain brand items, only allowing ordering of other brands.  I will never use again!"
https://ca.trustpilot.com/reviews/5f0563c93f06f20a94db90ee,Toodles,1 star: Bad,INSTACART SHOPPER DOESNT WASH HER HANDS,"I work at a grocery store where we have lots of instacart shoppers, especially right now during the pandemic. There is an instacart shopper who DOES NOT wash her hands after using our restroom. She has had 4 complaints already. I happened to be sanitizing the restroom today and she came out of a stall after having flushed the toilet and she just walked right out the door and returned to shopping for people's orders. Absolutely disgusting. I dont mean to be a snitch but with everything going on and with all of the safety precautions we take at our store, for her to do that in front of me was an absolute slap in the face. So beware when you get your groceries, especially if you use instacart as a safe means to get your food because you have a compromised immune system. Sanitize your stuff because some shoppers clearly don't give a damn."
https://ca.trustpilot.com/reviews/5f05542a3f06f20a94db8aba,Kevin Fuhriman,1 star: Bad,Paid extra for express order and it…,Paid extra for express order and it still was 2 hours late
https://ca.trustpilot.com/reviews/5f0506d33f06f20a94db78e2,Nona De Los Santos,1 star: Bad,Dishonest People,I used Instacart often. Will not be using them or refer anyone to them. The last few times experience was horrible. Then you try and get in touch with customer service and you just get the no answer. I really think some of there drivers are dishonest. My rep was someone named Eswar he just dropped the ball. I already informed all my family members who use them to switch to another service.
https://ca.trustpilot.com/reviews/5f04fb573f06f20658d4ee22,A E,1 star: Bad,DO NOT USE THEM--ZERO STARS!!!!,"If I could give zero stars I would-- I placed an order today at 2pm for a 4pm or earlier delivery.  The site showed my groceries were delivered but I never received anything.  I called and supposedly the shopper delivered them to another location even though I had specific instructions to call if there were any issues.  Agent confirmed that my 2nd order would be prioritized due to the issues above.  It's now past 6 and my order was never assigned and I was told by the customer service agent that my delivery would be between today and tomorrow. Meanwhile my credit card shows I was charged twice yet no delivery--this is not counting the $70 deposit that's required in case of any changes to the order. Customer service agents were very rude and short when I requested a manager-- would not recommend this site for any delivery services.  I waited over 30 mins to speak to a manager to then be disconnected.   A ""manager"" called me and apologized but at this point, I requested a full refund.  I'm also reporting them to the better business bureau--definitely question their establishment, their policies, training and management.  I'll be checking to ensure I'm refunded accordingly.  Whatever you do, DON'T USE INSTACART!!!!! They are not a reliable nor serious company."
https://ca.trustpilot.com/reviews/5f04bb543f06f20a94db41dd,Gregory,1 star: Bad,Terrible service,"Left my groceries outside and didn’t notify me. So, all the groceries went bad. Then when I contacted customer service they claimed they did. And wouldn’t do anything to rectify the issue or even apologize."
https://ca.trustpilot.com/reviews/5f04a42d3f06f20a94db26f3,Mario Perez,1 star: Bad,Systemic and consistent missed items. Suspect systemic shopper FRAUD.,"During the pandemic, I've used Instacart. Out of 15 orders 2 were 100% correct and 13 were missing items. At first, I just appreciated that someone would put themselves at risk to get my groceries. Now that states have opened up, I'm less tolerant.  I want Instacart to meet the basic expectation they claim: deliver an item found to my doorstep and list the items you can't find and don't charge me for them.  I find the shoppers very helpful when in the store--but the RESULT is a bad one--consistently missing items. Then pandemic is NOT an excuse any longer -- I'm fine with delayed delivery--I don't care about that. I am irritated at the consistent errors. I think shoppers are either skimming off the top (taking groceries paid for by the consumer) or there is gross and systemic incompetence at fulfilling a basic order.A refund is not a solution. The problem is that Instacart is creating an expectation by stating they have found items and then not delivering them. So you are consistently disappointing the customer and creating the expectation that we will be disappointed which turns to frustration and bad reviews which remain forever, tarnishing your brand/reputation. Either way, I'm ending my use of Instacart."
https://ca.trustpilot.com/reviews/5f0499023f06f20658d4920c,Michael Ackels,1 star: Bad,Terrible,Terrible. They shipped the wrong item and did not replace it with the correct item. They charged me $20.00 in shipping fees and would not credit them. First time user and last time user.
https://ca.trustpilot.com/reviews/5f045fcc3f06f20a94dace33,Luci Hooten,1 star: Bad,Extremely poor customer service,"Extremely poor customer service, not from the shoppers, but by the company itself at Instacart Support.  I'll be moving my business to Shipt."
https://ca.trustpilot.com/reviews/5f041b723f06f20658d407ae,vita sarginson,1 star: Bad,Many of my items were incorrect.,Many of my items were incorrect ie; regular vs reduced fat as requested. Asked for chicken breast and received organic chicken tenders at $18 for a 2 lb pack- very expensive.  Missing item as well but charged. Overall very disappointing as i was home sick. No receipt included.  Never again.
https://ca.trustpilot.com/reviews/5f03d53c3f06f20658d3f2b4,Hustled and Abused,1 star: Bad,Worst Experience Ever,"I made the mistake of ordering hundreds of dollars of groceries from Instacart for months. Each time my order was to be delivered from 1-3 p.m. because I'm not available before 12 noon. Usually that gives me plenty of time to interact with the shopper and ensure I'm charged for what I want. When I checked my phone at noon this last time the shopper had shopped the order at 10 IN THE MORNING--3 HOURS before it was to be delivered. Despite the fact I ordered no fat refried beans, they were replaced with traditional refried beans with lard, which I can't eat. The shopper repeatedly ignored texts and chats from me to get the correct item in the hour before it was to be delivered, and did the same when Instacart support tried to contact her. Worst of all, to get refried beans that I could eat, the company was trying to make me place ANOTHER ORDER WITH A $35 minimum--which is too pricy for three cans of beans. I was on the phone with support for hours listening to their lies about why the shopper wouldn't get the right item, getting hung up on by two of their agents, etc. I finally got someone to agree to a redelivery the next day. And what happened again? The shopper selected the beans with lard in it. Even worse, this order was to be delivered from 3-5 p.m. and I got a text shortly after 12 p.m. saying the shopping began. Before I could get my laptop going to check the shopper's progress, there was another text 1 MINUTE LATER STATING HE WAS CHECKING OUT and the order couldn't be replaced. I'm convinced Instacart had him get the wrong item on purpose and leave me no time to react  just to spite me for the previous day. So then it was 12 noon and 3 HOURS BEFORE THE ORDER WOULD BE DELIVERED, and the shopper--and all of Instacart's managers--refused to get me the right item. Never will I use this service again: they care nothing about their customers or the money you spend with them."
https://ca.trustpilot.com/reviews/5f03aed73f06f20a94da6df1,Carolina Aselin,1 star: Bad,Costumer service didn't help at all.,I place an order and it did not game an option for delivery time. So before I checked out all the details the order was placed for delivery between 2:20 and 7:30. I immediately called to let them know nobody will be there to receive it . The guy told me he will contact the persons to deliver after 5. But I still contact one of the drivers she said I k the other order wasn't pick up yet. All the suden I got a message my order was shopping. I have perishable items there. Been back and forth with the shopper and nothibg. The order is there at my to do porch and I am not home.
https://ca.trustpilot.com/reviews/5f034de03f06f20658d38f95,Sabrina Stanley,1 star: Bad,I tried to order some groceries and an…,I tried to order some groceries and an adult beverage for company I had coming over for a cookout so I placed my order with my debit card it tried to tell me that my card was a prepaid debit card. I am disabled and receive my Social Security on a MasterCard it is not a prepaid card therefore I was not able to receive my groceries or anything else because they insisted I had a prepaid debit card. Now me being disabled and this is my only means of getting food to me I will be supremely screwed over and hungry over here I do not recommend this site for anyone that is disabled especially they really screwed me over today now I have to go hungry thanks a lot Publix and instacart I will never shop at Publix or use instacart ever again a day in my life
https://ca.trustpilot.com/reviews/5f024d4c3f06f20a94d96a71,Jenny Farida Elnemer,1 star: Bad,Never using them again.,"After our order from Kroger in Frankfort we received a text that groceries were on the way. We were right next to an open living room window facing the driveway and next to the front door. We never saw him. Or heard a knock or received a text (like usual) I found out from a neighbor the driver stopped down the street, left our groceries in the hot sun with no knock or text and LEFT FROM A HOUSE 200 YARDS AWAY. It is 96 degrees and the groceries were thankfully not spoiled but were close to it. The driver lied and said he pulled into the driveway and knocked. He did not. We also didn’t get a receipt."
https://ca.trustpilot.com/reviews/5f0212473f06f20658d2c4d9,Macarena Antonio,1 star: Bad,I ordered delivery from Costo,"I ordered delivery from Costo, the shopper didn't want to provide a receipt. Finally, when she did there was a huge difference in the price she reported and the price that she paid. She exchanged items as she wished to save money for herself. When I reached out to the company they said they will do credit in my account, but I do not want that credit since I tried instacart three times and I was disappointed with the quality of their service. They exchange the items and they said it is a Costco policy to paid their shoppers. BS"
https://ca.trustpilot.com/reviews/5f01fab83f06f20658d2b59e,S Kamara,1 star: Bad,I’d rather risk Covid-19 exposure than to ever use them again,Before the pandemic I never had any issues. Now every time I order even if it’s a day ahead of time my groceries are always late. It defeats the purpose of paying for express and ordering ahead. On more than one occasion I’ve paid for express with guaranteed delivery within two hours only to be told right before delivery time there we no drivers available. They also mark up the prices over 50%. I understand having to make a profit but a $40 order shouldn’t be over $60 BEFORE taxes smh. My last straw was when my last order which was nearly $100 just disappeared. Never was delivered the shopper never answered my calls or texts which really put me in a bad position because I was 7 months pregnant at the time with immune compromised kids at home and  no other Means to get groceries. It took almost a week to get my money back!
https://ca.trustpilot.com/reviews/5f013d6c3f06f20a94d8e31c,M Gates,1 star: Bad,I ordered almost $500 in groceries,"I ordered almost $500 in groceries. Instead of refunding me for items that were out of stock, instacart chose crap replacements. They replaced paper towels with an industrial size plastic wrap. How in the world is that logical??? They also brought me a spoiled $20 package of salmon. I added over $60 in items that were replaced that should have been refunded. For my inconvenience, and for wasting $60 of my money that I can't spare, they credited me a $5 delivery fee. Wow!! How very unprofessional and wrong!! I will never use their service again!!!!!"
https://ca.trustpilot.com/reviews/5f0113ad3f06f20658d255c7,Hope,1 star: Bad,Is this a scam or...,"I ordered $45 worth of groceries. Everything seemed to be going okay - a few products weren't available so I was refunded for those. I was messaging with the shopper asking if there were alternatives. They responded once and then my order page went completely blank. 3 hours after placing my order I have no update. I message customer service and they tell me they will be delivered in 15 minutes. 30 minutes pass and my order page has reverted back to ""order received."" At this point I just canceled my order and called it a night. Super disappointed because I was planning on making certain dishes tonight, and didn't have time to go to the grocery story by the time I canceled my order."
https://ca.trustpilot.com/reviews/5f00fa0b3f06f20a94d8d5fc,Romana,1 star: Bad,Why do they substitute order without…,Why do they substitute order without customer s permission.  I ordered halal chicken breast but it was out of stock so gave me other type. I cannot eat it as it is not halal. They should have basis common sense. It costs $15 which is a total waste for me.  Very bad.
https://ca.trustpilot.com/reviews/5f00c83e3f06f20a94d8bf33,Kathleen McClure,1 star: Bad,Greedy and Dishonest…,"My final instacart order included substitutions that were double the price of original items.  There were other incidents of ""upselling"". Their fees and increased prices are already excessive.  I rated the substitutions as   unacceptable.  During my first few orders, I would get a credit or a refund. I did not get a response and even more curiously, my account does not have a record of the shop.  Somehow it was mysteriously deleted. It was over $200. Yep,that is a dishonest organization. I recently read that their CEO made it into the billionaire club. Thanks to me and many others that were swindled. What is even worse is that people that needed the service are immunocompromised due to cancer and other conditions.  Preying upon the most vulnerable to pad their pockets.  Shameful."
https://ca.trustpilot.com/reviews/5f00bf6f3f06f20a94d8ba15,Kru Mehta,1 star: Bad,We ordered on Instacart for items from …,"We ordered on Instacart for items from  Costco. We got charged a total of $28 over what the shopper paid to purchase the items in store because we got physical receipt. We also got charged a delivery fee (expected) and a service fee ( not expected). When I called Costco, I was told they do not set prices on Instacart and Instacart said it is Costco. Instacart service basically blew our request of for a refund on overcharging and return on service fee. One of the most unethical companies I have dealt with."
https://ca.trustpilot.com/reviews/5f00af8e3f06f20658d22909,Janice Klinger,1 star: Bad,Wake up Costco!,They are crooks!  The Costco website clearly states that the service and delivery fees are free after a 17% Markup. I paid 60% more than what  the receipt indicated!  And they “don’t know why.”  I can’t believe that Costco does business with them with such poor ratings!
https://ca.trustpilot.com/reviews/5f00a0a63f06f20a94d8a556,Nitish Pandey,1 star: Bad,A lot of ppl are complaining about…,"A lot of ppl are complaining about price difference between receipts and charged to them. Its true Instacart puts markup on every grocery item. So something for 2.99 becomes 3.19 to 3.50 for you and it adds up. Also the shoppers dont get fair wages and heavily depend on customer tips so if the tip is not a lot (in most cases) the shopper is not paid enough and hence bad service. Both customers and shoppers hurt from this, however this is true for all such companies. Lets just stop being lazy and get our groceries ourselves. We need to boycott such companies, the problem is much deeper. God bless all and f a k instacart"
https://ca.trustpilot.com/reviews/5efff4e43f06f20a94d842b9,DAVE H.,1 star: Bad,First instacart order from costco...and last,"First instacart order from costco.  Original order included 2 packs of napkins at $10.50 each.  Apparently Costco has 1 pack limit so I got 1 pack. But you guessed it, instacart still charged me for 2 packs.  Wasted 1.5 hrs with customer service which could not even offer a credit since I do not have an instacart account. So charged $10.50 for something not received."
https://ca.trustpilot.com/reviews/5effd7883f06f20a94d83e1b,Misssy Johnson,1 star: Bad,Both,Pro u can get batches alot and meet new people. Help out customers that can't or to busy to go to store. ConsThey have so many crooked people i have seen a full shopper that delivers food to people's home. She called out words to a another instacart person like b and c bc she had her cart where the chicken was where nobody can get any chicken. So the shopper person moved the cart just bc full shopper wasn't there to move it herself. Thats when the little girl got called so the defending themselves was like this is y the cart got moved the full shopper went crazy . The shopper explained cart can b in middle of aslie so everyone can get to it. The shopper moved the cart by 2 in to get the chicken.  Full shopper didn't care. then threatened there life and instacart knows about it and instacart will let customers have people like her continue to deliver and put the customers at risk. Thats enough for me to know that instacart has no value in the customers safety and will let them continue to act like this get away with it. Sad there was witness there n customers at the store and still that person will deliver. Be careful who u have coming to your door. Instacart will not give the people info who she is to report her to cops or when they get there will not speak to cops to protect the shopper.
https://ca.trustpilot.com/reviews/5effc4d53f06f20658d1b332,Grace C,1 star: Bad,This was my first time using Instacart,"This was my first time using Instacart.  I didn't receive two of my items but was still charged for them.  Customer service said they couldn't give me a refund, only order credit.  Since my first experience was so bad, why would I shop with them again?  Useless and a waste of money."
https://ca.trustpilot.com/reviews/5effb2d63f06f20a94d83457,Samantha Economico,1 star: Bad,Zero Stars,"If I could give zero stars, I would. Every single time I get my groceries delivered, there is a problem. EVERY SINGLE TIME! My ice cream is melted, the milk is warm, pizza is not frozen anymore. It is utterly ridiculous that a grocery story delivery company can't get it together. One time, they changed my scheduled pick up order a full 24 hours and claimed it was because I was buying alcohol, which was untrue. When I called them out on it, they told me it was my cold cuts instead. Avoid this company."
https://ca.trustpilot.com/reviews/5eff8d603f06f20a94d82038,Lisa Gallant,1 star: Bad,I really did try to like this since…,I really did try to like this since they changed me $100 for the year and wouldn't let me cancel it in the first 7 days even though it says it right on their website. My last shopper accidentally left the physical shopping receipt in the bag. She paid 140 for my groceries.  Instacart charged me 179. I'm still trying to figure out who got the 39 dollars.
https://ca.trustpilot.com/reviews/5eff56b83f06f20a94d7f1a6,Megan Sorge,1 star: Bad,So many issues,"I've worked instacart pre-, and post-pandemic, and I'll tell you, it's VERY frustrating dealing with customer service. First off, we should not have to rely solely on tips to make our money since the customers can take their tips back; it would turn a $30 order to actually getting $11, and for working about 2 hours, that's so not worth it. Also the app would be great if we could call customer service and it didn't take forever for them to reply, and if the app didn't constantly freeze and malfunction during orders. This app is really only good when nothing goes wrong, the stores are all stocked up, and you don't have to wait on the customer to review items for replacing, but 80% of the time it isn't a smooth trip, so it's not worth having the app. I really wanted to like this app but it's failed me so many times that it's not worth all the stress and tears that have happened over things that should be simple fixes. The company isn't professional and they low ball all the time on orders, such as getting $7-15 for a big trip. Here are some examples I've had dealing with this company,One order I had, the customer wanted to add two more of an item she already had, the app wouldn't let me do it, so after 30 minutes of messaging with customer service they finally let me add it. Another time I went and the customer wanted to cancel the order, since the main thing they wanted was out of stock, and that took so long and was such a hassle to deal with with the customer service, they ended up reimbursing me $7 for the time wasted there, but that wasn't even worth it and was half the amount the app initially said I would get. Another time I went to costco for 2 orders and the membership numbers wouldn't pop up at checkout (which is what you need to pay) and again I was stuck waiting for customer service to message me after 30 minutes of standing near the cashiers like a freak, and finally they gave me a number that wasn't even the member number so I had no way of finishing the order, and since then I've talked to SO many different customer service reps about it, who are all clueless since the chats delete right away, and now they are threatening my account saying it was MY fault that the app didn't work.There are many more examples but I can't think of them on the top of my head, for how little you get paid, and how much BS you go through please don't get this app, because you will be going through the same sorts of experiences sooner than later. I'm going to apply for Shipt until I can find a real job again because I can't go through this anymore."
https://ca.trustpilot.com/reviews/5eff4cd63f06f20658d16032,Jo Wallace,1 star: Bad,Charged $6.99 for an item not received,Charged $6.99 for an item not received. Have called them 4 times to resolve. Still have not issued credit. VERY POOR SERVICE. WILL NEVER USE AGAIN.
https://ca.trustpilot.com/reviews/5eff2cdd3f06f20a94d7c222,Lu dr,1 star: Bad,Hidden charges,"I found out because the shopper accidentally left the ticket with what she paid that I was charged $20 more for my groceries than what Instacart paid, so I'm no longer doing business with Instacart. Instacart paid $150 to Wegmans and they charged me $170 on top of the $170 I paid $3.99 for the delivery fee + $8.99 for service fee + $8.99 for tip. Simply outrageous!!"
https://ca.trustpilot.com/reviews/5efe5c443f06f20a94d74856,Stephanie Krueger,1 star: Bad,Don't tip in cash -- can't change tip post delivery,"Website states that the tip amount can be changed after delivery. NOT SO!! I found cash around the house that I used to tip the delivery person and when I tried to change the tip amount of my Costco purchase to ""None"" the page wouldn't advance or process a reduction in the amount charged to my credit card. The delivery person got a HUGE tip and I was out an additional $20 for my groceries. I contacted Instacart customer service -- worthless. I won't be using this delivery service again. Ever."
